Date,Open,High,Low,Close,Volume
09.03.2004 22:00:00.000,1.23242,1.23291,1.22956,1.23161,105250.4024
10.03.2004 02:00:00.000,1.2316,1.23207,1.22967,1.23153,107760.8008
10.03.2004 06:00:00.000,1.23128,1.23171,1.22604,1.2287,107521.5
10.03.2004 10:00:00.000,1.22878,1.23296,1.22359,1.22609,105446.3984
10.03.2004 14:00:00.000,1.22634,1.22668,1.21962,1.22469,404336.3008
10.03.2004 18:00:00.000,1.22451,1.22562,1.22146,1.22231,288073.7032
10.03.2004 22:00:00.000,1.22216,1.22336,1.22023,1.22115,104783.7988
11.03.2004 02:00:00.000,1.22087,1.22146,1.21801,1.22058,105844.3008
11.03.2004 06:00:00.000,1.2207,1.22178,1.21627,1.21957,106165.6016
11.03.2004 10:00:00.000,1.21967,1.2303,1.21879,1.22493,108437.5976
11.03.2004 14:00:00.000,1.22466,1.22887,1.22383,1.22738,415696.8926
11.03.2004 18:00:00.000,1.22722,1.23841,1.22674,1.23504,288543.1015
11.03.2004 22:00:00.000,1.23497,1.23719,1.23107,1.23135,107076.7988
12.03.2004 02:00:00.000,1.23117,1.23214,1.22658,1.22708,107368.5996
12.03.2004 06:00:00.000,1.22734,1.22862,1.2244,1.22494,105406
12.03.2004 10:00:00.000,1.2252,1.22731,1.22093,1.22351,106517.1016
12.03.2004 14:00:00.000,1.22356,1.22708,1.2172,1.2205,412298.9043
12.03.2004 18:00:00.000,1.22034,1.22319,1.21825,1.22171,288681.9004
14.03.2004 22:00:00.000,1.21903,1.22364,1.21829,1.22151,110566.498
15.03.2004 02:00:00.000,1.22148,1.22423,1.2204,1.22338,104129.0996
15.03.2004 06:00:00.000,1.22338,1.23101,1.22318,1.23046,102678.5
15.03.2004 10:00:00.000,1.23043,1.23168,1.22493,1.22498,101797
15.03.2004 14:00:00.000,1.22462,1.22931,1.22105,1.22625,407770.3985
15.03.2004 18:00:00.000,1.22603,1.2277,1.22386,1.22626,287567.7031
15.03.2004 22:00:00.000,1.22622,1.22728,1.22397,1.22446,105207.2032
16.03.2004 02:00:00.000,1.22461,1.22871,1.22439,1.22823,108435.8008
16.03.2004 06:00:00.000,1.22844,1.23439,1.22781,1.23181,104540
16.03.2004 10:00:00.000,1.23149,1.23705,1.2314,1.23496,105122.5996
16.03.2004 14:00:00.000,1.23489,1.23565,1.22403,1.22703,410021.1035
16.03.2004 18:00:00.000,1.22715,1.23041,1.22309,1.22719,286615.1993
16.03.2004 22:00:00.000,1.22725,1.22754,1.22393,1.2264,104002.3984
17.03.2004 02:00:00.000,1.22655,1.22882,1.22399,1.22513,106287.3984
17.03.2004 06:00:00.000,1.22537,1.22762,1.22039,1.22562,107810.502
17.03.2004 10:00:00.000,1.22562,1.22702,1.2216,1.22202,110861.7012
17.03.2004 14:00:00.000,1.22202,1.22342,1.21742,1.22231,414526.0899
17.03.2004 18:00:00.000,1.22253,1.22606,1.22141,1.2232,290560.7011
17.03.2004 22:00:00.000,1.22325,1.22672,1.22196,1.22484,103154.998
18.03.2004 02:00:00.000,1.22523,1.22862,1.2251,1.22716,110577.0996
18.03.2004 06:00:00.000,1.2274,1.23005,1.22637,1.22653,103654.6016
18.03.2004 10:00:00.000,1.22675,1.22802,1.22431,1.22573,106823.0996
18.03.2004 14:00:00.000,1.22546,1.24335,1.22513,1.23842,409767.8965
18.03.2004 18:00:00.000,1.23842,1.24015,1.23607,1.23843,292705.4003
18.03.2004 22:00:00.000,1.23853,1.24073,1.23743,1.23829,107235.1992
19.03.2004 02:00:00.000,1.23816,1.24053,1.23747,1.2392,104745.6992
19.03.2004 06:00:00.000,1.23916,1.2403,1.23318,1.2341,104573.5
19.03.2004 10:00:00.000,1.23391,1.23749,1.23245,1.23454,109695.2012
19.03.2004 14:00:00.000,1.23447,1.23651,1.2255,1.2282,409590.6973
19.03.2004 18:00:00.000,1.22815,1.22945,1.22638,1.22855,287864.1055
21.03.2004 22:00:00.000,1.2277,1.22802,1.22529,1.22654,108188.998
22.03.2004 02:00:00.000,1.22647,1.22698,1.22206,1.22562,105772.5
22.03.2004 06:00:00.000,1.22567,1.22926,1.225,1.22926,107684.2012
22.03.2004 10:00:00.000,1.22918,1.23743,1.22871,1.23444,106325.9004
22.03.2004 14:00:00.000,1.23435,1.23998,1.2337,1.23711,408008.0079
22.03.2004 18:00:00.000,1.23696,1.23858,1.23197,1.23283,284859.5997
22.03.2004 22:00:00.000,1.23305,1.23467,1.23183,1.23289,106470.6992
23.03.2004 02:00:00.000,1.23274,1.23621,1.23253,1.23602,106807.6992
23.03.2004 06:00:00.000,1.236,1.23693,1.23161,1.23368,102870.2988
23.03.2004 10:00:00.000,1.23355,1.23382,1.22643,1.2287,107357.502
23.03.2004 14:00:00.000,1.22878,1.23471,1.22758,1.23425,407449.1953
23.03.2004 18:00:00.000,1.23423,1.23478,1.23137,1.23335,287542.295
23.03.2004 22:00:00.000,1.2337,1.23668,1.23339,1.23369,109511.5
24.03.2004 02:00:00.000,1.2336,1.23383,1.23093,1.23248,109765.7988
24.03.2004 06:00:00.000,1.23273,1.23373,1.22763,1.22912,106341.5
24.03.2004 10:00:00.000,1.229,1.22963,1.21629,1.21855,106954.6992
24.03.2004 14:00:00.000,1.2184,1.22299,1.21737,1.2186,410738.8945
24.03.2004 18:00:00.000,1.2187,1.21938,1.21146,1.21323,286563.0039
24.03.2004 22:00:00.000,1.21338,1.21405,1.21034,1.21265,109792.1992
25.03.2004 02:00:00.000,1.2128,1.21409,1.21179,1.2136,109536.9004
25.03.2004 06:00:00.000,1.21361,1.21496,1.20975,1.21139,109410.5
25.03.2004 10:00:00.000,1.21149,1.21599,1.20982,1.2123,107494.5
25.03.2004 14:00:00.000,1.2121,1.21997,1.21191,1.21817,410292.1055
25.03.2004 18:00:00.000,1.21825,1.21849,1.21234,1.21265,287626.0938
25.03.2004 22:00:00.000,1.21276,1.21443,1.21123,1.21338,107763.5
26.03.2004 02:00:00.000,1.21323,1.21491,1.21253,1.21392,107074.2988
26.03.2004 06:00:00.000,1.21388,1.21408,1.20743,1.21198,107661.5
26.03.2004 10:00:00.000,1.2123,1.22093,1.21205,1.21833,108582.5
26.03.2004 14:00:00.000,1.2181,1.21857,1.20778,1.2127,412279.0938
26.03.2004 18:00:00.000,1.21324,1.21372,1.21004,1.21292,289360.0957
28.03.2004 22:00:00.000,1.21098,1.21413,1.20694,1.20733,107919.3008
29.03.2004 02:00:00.000,1.20805,1.2099,1.20731,1.20876,105766.1992
29.03.2004 06:00:00.000,1.20896,1.21346,1.20578,1.21332,104876.7012
29.03.2004 10:00:00.000,1.2134,1.21673,1.21008,1.21604,108039.2012
29.03.2004 14:00:00.000,1.21586,1.21682,1.2127,1.21509,406556.5079
29.03.2004 18:00:00.000,1.21542,1.21611,1.21323,1.21564,288053.0996
29.03.2004 22:00:00.000,1.2156,1.21982,1.21484,1.21856,110130.3008
30.03.2004 02:00:00.000,1.21848,1.22085,1.21669,1.21813,99266.5
30.03.2004 06:00:00.000,1.21896,1.22252,1.21868,1.22147,66387
30.03.2004 10:00:00.000,1.22132,1.22273,1.21831,1.21896,106036.002
30.03.2004 14:00:00.000,1.21935,1.22151,1.21607,1.21857,410298.0996
30.03.2004 18:00:00.000,1.21868,1.21944,1.21617,1.21704,288692.6035
30.03.2004 22:00:00.000,1.21722,1.22248,1.21682,1.22169,106439.5
31.03.2004 02:00:00.000,1.22105,1.22464,1.22022,1.22323,110728.4004
31.03.2004 06:00:00.000,1.223,1.22651,1.22188,1.2226,106970
31.03.2004 10:00:00.000,1.22209,1.22388,1.2207,1.22351,105358.002
31.03.2004 14:00:00.000,1.22392,1.23205,1.22368,1.22968,405007.1934
31.03.2004 18:00:00.000,1.22973,1.23228,1.2285,1.2314,293226.1954
31.03.2004 22:00:00.000,1.23146,1.23189,1.22645,1.22683,105201
01.04.2004 02:00:00.000,1.2269,1.2285,1.2255,1.22617,108078.2012
01.04.2004 06:00:00.000,1.22586,1.23369,1.2255,1.23251,107188.5996
01.04.2004 10:00:00.000,1.23241,1.23874,1.23077,1.23673,105896
01.04.2004 14:00:00.000,1.23685,1.2374,1.23016,1.23655,410648.5899
01.04.2004 18:00:00.000,1.23681,1.23707,1.2341,1.23627,289659.5
01.04.2004 22:00:00.000,1.23618,1.23726,1.23435,1.23517,111663.0996
02.04.2004 02:00:00.000,1.23514,1.23693,1.23478,1.23539,110650.2012
02.04.2004 06:00:00.000,1.23534,1.23562,1.23056,1.231,106436.6016
02.04.2004 10:00:00.000,1.231,1.23287,1.21654,1.21754,105992.4004
02.04.2004 14:00:00.000,1.21756,1.21875,1.20982,1.2111,411428.0039
02.04.2004 18:00:00.000,1.21108,1.21447,1.21042,1.21331,290336.6993
04.04.2004 21:00:00.000,1.21146,1.21197,1.20928,1.2102,106087.4004
05.04.2004 01:00:00.000,1.21004,1.21139,1.20841,1.20943,109168.1016
05.04.2004 05:00:00.000,1.20952,1.21273,1.20785,1.21204,111602.502
05.04.2004 09:00:00.000,1.21179,1.21211,1.19957,1.2002,105288.2012
05.04.2004 13:00:00.000,1.20064,1.2033,1.19818,1.20095,325547.3027
05.04.2004 17:00:00.000,1.20111,1.20239,1.1994,1.20179,376911.0938
05.04.2004 21:00:00.000,1.20188,1.20219,1.19965,1.2013,110830.2012
06.04.2004 01:00:00.000,1.20122,1.20253,1.19812,1.20024,109839
06.04.2004 05:00:00.000,1.20023,1.20662,1.19826,1.20505,107235.6972
06.04.2004 09:00:00.000,1.20509,1.21189,1.20425,1.21043,107918.3008
06.04.2004 13:00:00.000,1.21053,1.2112,1.20444,1.20991,324253.8946
06.04.2004 17:00:00.000,1.21,1.2135,1.20824,1.21166,373745.0001
06.04.2004 21:00:00.000,1.21166,1.21434,1.20885,1.20912,109459.4004
07.04.2004 01:00:00.000,1.20867,1.20989,1.20716,1.20844,108309.8008
07.04.2004 05:00:00.000,1.20862,1.20939,1.20489,1.20801,108988.7988
07.04.2004 09:00:00.000,1.20824,1.21273,1.20719,1.20843,105247.1992
07.04.2004 13:00:00.000,1.20852,1.21976,1.20818,1.21839,326448.7051
07.04.2004 17:00:00.000,1.21818,1.21956,1.21618,1.21742,375613.9023
07.04.2004 21:00:00.000,1.21754,1.21812,1.2154,1.21802,106462.1992
08.04.2004 01:00:00.000,1.21787,1.22036,1.21743,1.2199,108680.2012
08.04.2004 05:00:00.000,1.21986,1.22186,1.21599,1.21609,110044.9004
08.04.2004 09:00:00.000,1.2158,1.21622,1.20666,1.20693,105608.0996
08.04.2004 13:00:00.000,1.20703,1.21166,1.20584,1.20697,326146.0977
08.04.2004 17:00:00.000,1.20687,1.20892,1.2065,1.20853,376073.6954
08.04.2004 21:00:00.000,1.20865,1.20983,1.20691,1.20917,103349.5996
09.04.2004 01:00:00.000,1.20914,1.20932,1.2062,1.20722,109140.1992
09.04.2004 05:00:00.000,1.20732,1.21054,1.20705,1.21012,105357.6016
09.04.2004 09:00:00.000,1.21002,1.21114,1.2092,1.21042,103824.2988
09.04.2004 13:00:00.000,1.21035,1.21066,1.20784,1.20854,318718.5019
09.04.2004 17:00:00.000,1.20856,1.20999,1.20797,1.20888,334658.5001
11.04.2004 21:00:00.000,1.20927,1.20953,1.2068,1.20883,90778.1016
12.04.2004 01:00:00.000,1.20877,1.20892,1.20574,1.20645,108324.7968
12.04.2004 05:00:00.000,1.2062,1.20845,1.20535,1.2082,103342.3008
12.04.2004 09:00:00.000,1.20793,1.20966,1.20641,1.20667,104722.6016
12.04.2004 13:00:00.000,1.20665,1.20773,1.20505,1.20685,329552.8027
12.04.2004 17:00:00.000,1.20698,1.20825,1.20605,1.2076,376486.6055
12.04.2004 21:00:00.000,1.20804,1.20854,1.20574,1.20598,107347.002
13.04.2004 01:00:00.000,1.20601,1.20789,1.2055,1.20697,111821.0996
13.04.2004 05:00:00.000,1.20706,1.20791,1.19734,1.19986,108851.4004
13.04.2004 09:00:00.000,1.19991,1.2009,1.19283,1.193,86814.7988
13.04.2004 13:00:00.000,1.193,1.19466,1.19031,1.19262,325160.5059
13.04.2004 17:00:00.000,1.19254,1.19561,1.19093,1.19454,380037.1953
13.04.2004 21:00:00.000,1.1947,1.19526,1.1907,1.1915,107857.6992
14.04.2004 01:00:00.000,1.19151,1.19402,1.19122,1.19229,112007.998
14.04.2004 05:00:00.000,1.19252,1.19581,1.18947,1.19287,109140.3984
14.04.2004 09:00:00.000,1.19281,1.19372,1.18756,1.18789,107527.8008
14.04.2004 13:00:00.000,1.18798,1.1957,1.18691,1.19378,324766.7949
14.04.2004 17:00:00.000,1.1938,1.19745,1.19246,1.19624,380583.8984
14.04.2004 21:00:00.000,1.19617,1.1965,1.19358,1.19621,109940.8008
15.04.2004 01:00:00.000,1.19587,1.19673,1.1907,1.19456,109253.9004
15.04.2004 05:00:00.000,1.19428,1.19936,1.19345,1.19405,108689.8028
15.04.2004 09:00:00.000,1.19404,1.19426,1.18925,1.19289,109533.7988
15.04.2004 13:00:00.000,1.19228,1.19633,1.19014,1.19466,326550.5938
15.04.2004 17:00:00.000,1.19478,1.19883,1.19421,1.19846,376738.1015
15.04.2004 21:00:00.000,1.1985,1.19918,1.19566,1.19617,110856.0996
16.04.2004 01:00:00.000,1.1963,1.20148,1.19504,1.20137,109990.5
16.04.2004 05:00:00.000,1.20152,1.20213,1.19716,1.19783,108786.8008
16.04.2004 09:00:00.000,1.19799,1.19859,1.19225,1.19483,108382.3008
16.04.2004 13:00:00.000,1.1947,1.20455,1.19387,1.1997,321083.9004
16.04.2004 17:00:00.000,1.19975,1.20098,1.19856,1.19916,375979.2969
18.04.2004 21:00:00.000,1.20059,1.20277,1.19996,1.20058,105278.1992
19.04.2004 01:00:00.000,1.2005,1.20353,1.20021,1.2019,109137.3984
19.04.2004 05:00:00.000,1.20191,1.20751,1.20164,1.20513,107007.4004
19.04.2004 09:00:00.000,1.20482,1.20766,1.20344,1.20427,108995.9004
19.04.2004 13:00:00.000,1.20427,1.20546,1.20042,1.2019,324698.1934
19.04.2004 17:00:00.000,1.20213,1.20325,1.20074,1.20234,377933.2032
19.04.2004 21:00:00.000,1.20245,1.20245,1.19842,1.19971,107088.6016
20.04.2004 01:00:00.000,1.19997,1.20011,1.19564,1.19658,111369.7012
20.04.2004 05:00:00.000,1.1968,1.19688,1.19172,1.19421,106606.7988
20.04.2004 09:00:00.000,1.19286,1.19377,1.18956,1.18981,108820.9004
20.04.2004 13:00:00.000,1.18982,1.19191,1.18809,1.19127,324753.4961
20.04.2004 17:00:00.000,1.19137,1.19383,1.18408,1.18677,378602.5
20.04.2004 21:00:00.000,1.18691,1.18712,1.18208,1.18441,105883.3984
21.04.2004 01:00:00.000,1.1844,1.18464,1.18188,1.18353,109376.1016
21.04.2004 05:00:00.000,1.1835,1.18488,1.18154,1.18273,109719.2968
21.04.2004 09:00:00.000,1.18272,1.18459,1.18171,1.1832,108647.6016
21.04.2004 13:00:00.000,1.1831,1.19121,1.1829,1.18627,325816.5059
21.04.2004 17:00:00.000,1.1863,1.18645,1.18228,1.18407,380801.2071
21.04.2004 21:00:00.000,1.18411,1.18514,1.17774,1.18315,104329
22.04.2004 01:00:00.000,1.183,1.18565,1.18183,1.18256,106344.3008
22.04.2004 05:00:00.000,1.18271,1.18353,1.17934,1.18248,106884.0996
22.04.2004 09:00:00.000,1.18245,1.18948,1.18211,1.18803,107531.6016
22.04.2004 13:00:00.000,1.18791,1.19055,1.18396,1.18674,324560.1934
22.04.2004 17:00:00.000,1.18661,1.19143,1.18474,1.19032,373536.3984
22.04.2004 21:00:00.000,1.19055,1.19416,1.18961,1.19017,107702.7988
23.04.2004 01:00:00.000,1.19027,1.19272,1.18847,1.19234,110733.9004
23.04.2004 05:00:00.000,1.19255,1.19255,1.18799,1.18926,104439.8008
23.04.2004 09:00:00.000,1.1892,1.19199,1.18224,1.18334,103880.2012
23.04.2004 13:00:00.000,1.1834,1.1844,1.17954,1.18223,323638.6973
23.04.2004 17:00:00.000,1.18262,1.18464,1.18197,1.18445,375553.5
25.04.2004 21:00:00.000,1.18247,1.18247,1.17589,1.17598,106699.7988
26.04.2004 01:00:00.000,1.176,1.17969,1.17583,1.17909,111246.0996
26.04.2004 05:00:00.000,1.17938,1.18278,1.17806,1.18196,111038.3008
26.04.2004 09:00:00.000,1.18197,1.18732,1.18136,1.18714,105850.6992
26.04.2004 13:00:00.000,1.18733,1.18777,1.18344,1.18556,323178.5938
26.04.2004 17:00:00.000,1.18542,1.1885,1.1846,1.18674,378621.6015
26.04.2004 21:00:00.000,1.18676,1.18702,1.18478,1.18596,104329.6992
27.04.2004 01:00:00.000,1.18599,1.18632,1.18316,1.18359,109888.1992
27.04.2004 05:00:00.000,1.18357,1.1906,1.1832,1.18709,105598.1016
27.04.2004 09:00:00.000,1.18699,1.19077,1.18617,1.18855,105112.9004
27.04.2004 13:00:00.000,1.18881,1.19356,1.18569,1.19108,325980.5079
27.04.2004 17:00:00.000,1.19098,1.19467,1.19047,1.19253,376523.5001
27.04.2004 21:00:00.000,1.19263,1.1941,1.19175,1.19206,107294.7988
28.04.2004 01:00:00.000,1.19222,1.19395,1.19033,1.19381,108356.4004
28.04.2004 05:00:00.000,1.19382,1.19506,1.1877,1.19147,104723.4004
28.04.2004 09:00:00.000,1.19158,1.19333,1.18754,1.18818,108464.1992
28.04.2004 13:00:00.000,1.1884,1.18918,1.1825,1.18396,324318.6055
28.04.2004 17:00:00.000,1.18381,1.18467,1.18216,1.18423,375414.6016
28.04.2004 21:00:00.000,1.18392,1.18509,1.18099,1.18225,106540.8008
29.04.2004 01:00:00.000,1.18205,1.18378,1.18103,1.18336,105693.2012
29.04.2004 05:00:00.000,1.18323,1.18433,1.18046,1.183,108125.2988
29.04.2004 09:00:00.000,1.18288,1.18946,1.18042,1.18817,108611.0996
29.04.2004 13:00:00.000,1.18837,1.19795,1.18798,1.19296,322519.4942
29.04.2004 17:00:00.000,1.19289,1.19849,1.19223,1.19628,373689.8047
29.04.2004 21:00:00.000,1.19627,1.19708,1.19415,1.19546,110464
30.04.2004 01:00:00.000,1.19558,1.19792,1.1951,1.19666,108980.9004
30.04.2004 05:00:00.000,1.1968,1.19762,1.19195,1.19555,108917.4004
30.04.2004 09:00:00.000,1.19553,1.19697,1.19285,1.19694,108086.5
30.04.2004 13:00:00.000,1.1971,1.20106,1.19562,1.19759,321870.1055
30.04.2004 17:00:00.000,1.19768,1.19882,1.19698,1.198,378468.9961
30.04.2004 21:00:00.000,1.198,1.19853,1.198,1.19853,0
02.05.2004 21:00:00.000,1.1984,1.2002,1.1973,1.1977,103965.1016
03.05.2004 01:00:00.000,1.19757,1.19798,1.19568,1.19778,107451.4004
03.05.2004 05:00:00.000,1.19792,1.19858,1.19429,1.19507,109268.8008
03.05.2004 09:00:00.000,1.19518,1.19696,1.19473,1.19535,104853.9004
03.05.2004 13:00:00.000,1.19524,1.19804,1.19223,1.1931,323758.295
03.05.2004 17:00:00.000,1.19316,1.19496,1.19199,1.19434,370629.0038
03.05.2004 21:00:00.000,1.19498,1.19498,1.19243,1.19426,107673.4004
04.05.2004 01:00:00.000,1.19422,1.19556,1.19383,1.19439,107349.5
04.05.2004 05:00:00.000,1.19483,1.20375,1.19386,1.20324,106307.3008
04.05.2004 09:00:00.000,1.2033,1.20958,1.20268,1.20928,106257.1992
04.05.2004 13:00:00.000,1.20946,1.21048,1.20572,1.20751,325717.3008
04.05.2004 17:00:00.000,1.20745,1.21183,1.20543,1.20992,379955.9023
04.05.2004 21:00:00.000,1.2099,1.2135,1.20944,1.21339,110313.5
05.05.2004 01:00:00.000,1.21335,1.21409,1.21074,1.21105,109444.8008
05.05.2004 05:00:00.000,1.21104,1.21492,1.2104,1.21462,105178.6016
05.05.2004 09:00:00.000,1.21444,1.21779,1.212,1.21435,107451.5996
05.05.2004 13:00:00.000,1.21438,1.21796,1.21211,1.21687,320994.5019
05.05.2004 17:00:00.000,1.21702,1.21775,1.21559,1.2174,372355.293
05.05.2004 21:00:00.000,1.21783,1.21783,1.21426,1.21495,109820.5
06.05.2004 01:00:00.000,1.2149,1.21563,1.2135,1.21461,109966.7012
06.05.2004 05:00:00.000,1.21435,1.21744,1.21395,1.21503,108106.0996
06.05.2004 09:00:00.000,1.21468,1.21524,1.20955,1.21153,108284.2988
06.05.2004 13:00:00.000,1.21177,1.2118,1.20635,1.20885,324336.9043
06.05.2004 17:00:00.000,1.20883,1.20945,1.20666,1.20825,377325.1016
06.05.2004 21:00:00.000,1.2087,1.2087,1.20656,1.20745,109978.502
07.05.2004 01:00:00.000,1.20772,1.20772,1.20289,1.20522,107313.9004
07.05.2004 05:00:00.000,1.20527,1.2069,1.20351,1.2057,103731.3008
07.05.2004 09:00:00.000,1.20558,1.21333,1.19625,1.19783,106547
07.05.2004 13:00:00.000,1.19748,1.19854,1.18765,1.1894,327315.8067
07.05.2004 17:00:00.000,1.18949,1.19006,1.18771,1.18812,372825.4921
09.05.2004 21:00:00.000,1.18718,1.18953,1.18583,1.18671,107923.8008
10.05.2004 01:00:00.000,1.18672,1.18764,1.18297,1.18365,111033.3028
10.05.2004 05:00:00.000,1.18351,1.1862,1.18195,1.18335,107408.498
10.05.2004 09:00:00.000,1.18315,1.18506,1.18117,1.18255,109189.7012
10.05.2004 13:00:00.000,1.1825,1.18692,1.18191,1.18443,326913.0996
10.05.2004 17:00:00.000,1.18439,1.1869,1.18386,1.18478,372910.8008
10.05.2004 21:00:00.000,1.18547,1.18754,1.18228,1.18749,107005.4004
11.05.2004 01:00:00.000,1.18736,1.18755,1.18522,1.18584,107405.6992
11.05.2004 05:00:00.000,1.18595,1.18896,1.18345,1.18356,107623.4024
11.05.2004 09:00:00.000,1.18334,1.18447,1.17885,1.18263,104186.5996
11.05.2004 13:00:00.000,1.18288,1.18435,1.17971,1.18349,328838.4922
11.05.2004 17:00:00.000,1.18346,1.18794,1.18301,1.18708,377279.1952
11.05.2004 21:00:00.000,1.18731,1.18858,1.18442,1.18453,110984.0996
12.05.2004 01:00:00.000,1.1845,1.18796,1.1834,1.18784,113105.5
12.05.2004 05:00:00.000,1.18766,1.18995,1.18516,1.18817,106077
12.05.2004 09:00:00.000,1.1884,1.19331,1.18444,1.19274,108921.2012
12.05.2004 13:00:00.000,1.19256,1.19415,1.18744,1.19103,325015.6973
12.05.2004 17:00:00.000,1.19088,1.19248,1.18845,1.18992,375216.8008
12.05.2004 21:00:00.000,1.19,1.19241,1.18958,1.19209,111655.2988
13.05.2004 01:00:00.000,1.1922,1.19313,1.19012,1.1908,111433.1992
13.05.2004 05:00:00.000,1.19103,1.19103,1.18437,1.18758,104342.2012
13.05.2004 09:00:00.000,1.18747,1.18768,1.18116,1.18322,107579.5996
13.05.2004 13:00:00.000,1.18326,1.18562,1.17718,1.18146,323356.8027
13.05.2004 17:00:00.000,1.18196,1.18256,1.17977,1.18227,377104.0001
13.05.2004 21:00:00.000,1.18203,1.18255,1.1792,1.18161,109622.9004
14.05.2004 01:00:00.000,1.1815,1.18236,1.17986,1.18097,111747.4004
14.05.2004 05:00:00.000,1.1814,1.18395,1.17819,1.17998,107056.8008
14.05.2004 09:00:00.000,1.18022,1.18687,1.17875,1.18495,109857.8984
14.05.2004 13:00:00.000,1.18525,1.19022,1.18051,1.18724,327240.5996
14.05.2004 17:00:00.000,1.18722,1.18913,1.18684,1.18855,374354.1016
16.05.2004 21:00:00.000,1.18902,1.19186,1.18768,1.19153,105734.6972
17.05.2004 01:00:00.000,1.19142,1.19784,1.19135,1.1961,111238.7012
17.05.2004 05:00:00.000,1.19617,1.20589,1.19517,1.20335,107007.3984
17.05.2004 09:00:00.000,1.20352,1.20406,1.20019,1.20348,104969.9004
17.05.2004 13:00:00.000,1.20372,1.20588,1.19894,1.2027,325772.795
17.05.2004 17:00:00.000,1.20267,1.20334,1.20007,1.20271,371944.3008
17.05.2004 21:00:00.000,1.20288,1.20388,1.19999,1.20057,108243.5
18.05.2004 01:00:00.000,1.20048,1.20093,1.19709,1.1986,112955.3008
18.05.2004 05:00:00.000,1.19886,1.2026,1.19673,1.20034,106933.3008
18.05.2004 09:00:00.000,1.2003,1.20122,1.19584,1.19674,108429.8008
18.05.2004 13:00:00.000,1.19666,1.19875,1.19462,1.19617,327787.6035
18.05.2004 17:00:00.000,1.19632,1.19678,1.19287,1.19523,379392.6953
18.05.2004 21:00:00.000,1.1953,1.19632,1.19356,1.19464,110872.0996
19.05.2004 01:00:00.000,1.1945,1.19796,1.19393,1.19731,110247.498
19.05.2004 05:00:00.000,1.19735,1.20396,1.19688,1.20009,105295.6992
19.05.2004 09:00:00.000,1.20029,1.20167,1.19804,1.20115,110291.5
19.05.2004 13:00:00.000,1.20152,1.20419,1.19951,1.20252,324196.295
19.05.2004 17:00:00.000,1.2026,1.20277,1.20009,1.20101,372888.5
19.05.2004 21:00:00.000,1.20122,1.20196,1.19858,1.20079,109052.7012
20.05.2004 01:00:00.000,1.20023,1.20145,1.1949,1.19687,111058.0996
20.05.2004 05:00:00.000,1.19681,1.1971,1.19125,1.19295,106927.0996
20.05.2004 09:00:00.000,1.1927,1.19441,1.19125,1.19366,105261.4004
20.05.2004 13:00:00.000,1.19365,1.19526,1.18955,1.19136,327949.5957
20.05.2004 17:00:00.000,1.19138,1.19735,1.18967,1.19652,372102.1993
20.05.2004 21:00:00.000,1.19647,1.19771,1.1952,1.19671,105053
21.05.2004 01:00:00.000,1.19678,1.19996,1.19605,1.19878,111750.9004
21.05.2004 05:00:00.000,1.19867,1.20244,1.19837,1.20163,110311.4004
21.05.2004 09:00:00.000,1.20187,1.20642,1.2018,1.20598,105725.5996
21.05.2004 13:00:00.000,1.20617,1.20694,1.19942,1.20105,322986.7988
21.05.2004 17:00:00.000,1.20073,1.20288,1.19764,1.19831,373604.1993
23.05.2004 21:00:00.000,1.19887,1.20033,1.19723,1.19781,106071.1016
24.05.2004 01:00:00.000,1.19769,1.19786,1.19382,1.19717,114116.8008
24.05.2004 05:00:00.000,1.19713,1.19743,1.19338,1.19493,107091.3008
24.05.2004 09:00:00.000,1.19488,1.19778,1.19397,1.19555,108897
24.05.2004 13:00:00.000,1.19544,1.20181,1.1944,1.20164,326286.5039
24.05.2004 17:00:00.000,1.20162,1.20246,1.19996,1.2005,375124.2968
24.05.2004 21:00:00.000,1.20048,1.20115,1.19834,1.20019,108337.7988
25.05.2004 01:00:00.000,1.19998,1.20273,1.19998,1.20177,109680.5996
25.05.2004 05:00:00.000,1.20185,1.20888,1.20122,1.2069,107899.1972
25.05.2004 09:00:00.000,1.20682,1.21168,1.20561,1.2105,105985.8984
25.05.2004 13:00:00.000,1.2107,1.21273,1.20821,1.21068,324177.3008
25.05.2004 17:00:00.000,1.21062,1.21209,1.20899,1.21075,371879.1017
25.05.2004 21:00:00.000,1.2112,1.21181,1.20922,1.21059,107697.998
26.05.2004 01:00:00.000,1.21046,1.21146,1.20828,1.20965,109823.002
26.05.2004 05:00:00.000,1.2099,1.21398,1.20945,1.2128,107365.1016
26.05.2004 09:00:00.000,1.21252,1.21438,1.20996,1.21265,102908.9004
26.05.2004 13:00:00.000,1.21265,1.21304,1.20837,1.21049,322925.6035
26.05.2004 17:00:00.000,1.21046,1.21244,1.20983,1.2102,374504.7969
26.05.2004 21:00:00.000,1.2108,1.21168,1.20877,1.20957,108407.6992
27.05.2004 01:00:00.000,1.20957,1.21517,1.20904,1.21414,109860.2988
27.05.2004 05:00:00.000,1.21444,1.21751,1.21352,1.21531,109886.7012
27.05.2004 09:00:00.000,1.21502,1.22256,1.21461,1.22223,108240.7012
27.05.2004 13:00:00.000,1.22206,1.22814,1.22144,1.22597,327133.3008
27.05.2004 17:00:00.000,1.22584,1.22898,1.22526,1.22632,381527.6016
